#    name       date    lon    lat    lev    value 
  precip  2000-09-14 -0.625  8.875      0        0 
  precip  2000-09-15 -0.625  8.875      0 0.000199588 
  precip  2000-09-16 -0.625  8.875      0 0.00013053 
  precip  2000-09-17 -0.625  8.875      0 9.72222e-05 
  precip  2000-09-18 -0.625  8.875      0 8.71914e-05 
  precip  2000-09-19 -0.625  8.875      0 6.71296e-05 
  precip  2000-09-20 -0.625  8.875      0 5.34979e-05 
  precip  2000-09-21 -0.625  8.875      0 0.00028948 
  precip  2000-09-22 -0.625  8.875      0 4.79681e-05 
  precip  2000-09-23 -0.625  8.875      0 0.000114455 
  precip  2000-09-24 -0.625  8.875      0 1.96759e-05 
  precip  2000-09-25 -0.625  8.875      0 0.00016088 
  precip  2000-09-26 -0.625  8.875      0 0.000197659 
  precip  2000-09-27 -0.625  8.875      0 1.35031e-05 
  precip  2000-09-28 -0.625  8.875      0 0.000244342 
  precip  2000-09-29 -0.625  8.875      0 2.76492e-05 
  precip  2000-09-30 -0.625  8.875      0 0.000126672 
  precip  2000-10-01 -0.625  8.875      0 9.00206e-05 
  precip  2000-10-02 -0.625  8.875      0 0.000106996 
  precip  2000-10-03 -0.625  8.875      0 5.5427e-05 
  precip  2000-10-04 -0.625  8.875      0 1.50463e-05 
  precip  2000-10-05 -0.625  8.875      0        0 
  precip  2000-10-06 -0.625  8.875      0 1.59465e-05 
  precip  2000-10-07 -0.625  8.875      0 0.000122814 
  precip  2000-10-08 -0.625  8.875      0 2.21193e-05 
  precip  2000-10-09 -0.625  8.875      0 1.74897e-05 
  precip  2000-10-10 -0.625  8.875      0 9.67078e-05 
  precip  2000-10-11 -0.625  8.875      0 4.16667e-05 
  precip  2000-10-12 -0.625  8.875      0        0 
  precip  2000-10-13 -0.625  8.875      0 2.31481e-05 
  precip  2000-10-14 -0.625  8.875      0 9.04064e-05 
  precip  2000-10-15 -0.625  8.875      0 5.83848e-05 
  precip  2000-10-16 -0.625  8.875      0 7.35597e-05 
  precip  2000-10-17 -0.625  8.875      0 3.53652e-05 
  precip  2000-10-18 -0.625  8.875      0 0.000102881 
  precip  2000-10-19 -0.625  8.875      0 0.000100437 
  precip  2000-10-20 -0.625  8.875      0 3.98663e-05 
  precip  2000-10-21 -0.625  8.875      0 2.72634e-05 
  precip  2000-10-22 -0.625  8.875      0 3.8323e-05 
  precip  2000-10-23 -0.625  8.875      0 8.69342e-05 
  precip  2000-10-24 -0.625  8.875      0 0.000134902 
  precip  2000-10-25 -0.625  8.875      0 9.38786e-06 
  precip  2000-10-26 -0.625  8.875      0        0 
  precip  2000-10-27 -0.625  8.875      0        0 
  precip  2000-10-28 -0.625  8.875      0        0 
  precip  2000-10-29 -0.625  8.875      0 0.000105581 
  precip  2000-10-30 -0.625  8.875      0 0.00011767 
  precip  2000-10-31 -0.625  8.875      0        0 
  precip  2000-11-01 -0.625  8.875      0        0 
  precip  2000-11-02 -0.625  8.875      0 4.16667e-05 
  precip  2000-11-03 -0.625  8.875      0 3.8323e-05 
  precip  2000-11-04 -0.625  8.875      0        0 
  precip  2000-11-05 -0.625  8.875      0        0 
  precip  2000-11-06 -0.625  8.875      0        0 
  precip  2000-11-07 -0.625  8.875      0        0 
  precip  2000-11-08 -0.625  8.875      0        0 
  precip  2000-11-09 -0.625  8.875      0        0 
  precip  2000-11-10 -0.625  8.875      0        0 
  precip  2000-11-11 -0.625  8.875      0        0 
  precip  2000-11-12 -0.625  8.875      0        0 
  precip  2000-11-13 -0.625  8.875      0        0 
  precip  2000-11-14 -0.625  8.875      0        0 
  precip  2000-11-15 -0.625  8.875      0        0 
  precip  2000-11-16 -0.625  8.875      0 2.6106e-05 
  precip  2000-11-17 -0.625  8.875      0        0 
  precip  2000-11-18 -0.625  8.875      0        0 
  precip  2000-11-19 -0.625  8.875      0        0 
  precip  2000-11-20 -0.625  8.875      0        0 
  precip  2000-11-21 -0.625  8.875      0        0 
  precip  2000-11-22 -0.625  8.875      0        0 
  precip  2000-11-23 -0.625  8.875      0 4.28241e-05 
  precip  2000-11-24 -0.625  8.875      0 1.86471e-05 
  precip  2000-11-25 -0.625  8.875      0        0 
  precip  2000-11-26 -0.625  8.875      0        0 
  precip  2000-11-27 -0.625  8.875      0        0 
  precip  2000-11-28 -0.625  8.875      0        0 
  precip  2000-11-29 -0.625  8.875      0        0 
  precip  2000-11-30 -0.625  8.875      0        0 
  precip  2000-12-01 -0.625  8.875      0        0 
  precip  2000-12-02 -0.625  8.875      0        0 
  precip  2000-12-03 -0.625  8.875      0        0 
  precip  2000-12-04 -0.625  8.875      0        0 
  precip  2000-12-05 -0.625  8.875      0        0 
  precip  2000-12-06 -0.625  8.875      0        0 
  precip  2000-12-07 -0.625  8.875      0        0 
  precip  2000-12-08 -0.625  8.875      0        0 
  precip  2000-12-09 -0.625  8.875      0        0 
  precip  2000-12-10 -0.625  8.875      0        0 
  precip  2000-12-11 -0.625  8.875      0        0 
  precip  2000-12-12 -0.625  8.875      0 1.38889e-05 
  precip  2000-12-13 -0.625  8.875      0        0 
  precip  2000-12-14 -0.625  8.875      0        0 
  precip  2000-12-15 -0.625  8.875      0 9.00206e-06 
  precip  2000-12-16 -0.625  8.875      0        0 
  precip  2000-12-17 -0.625  8.875      0        0 
  precip  2000-12-18 -0.625  8.875      0        0 
  precip  2000-12-19 -0.625  8.875      0        0 
  precip  2000-12-20 -0.625  8.875      0        0 
  precip  2000-12-21 -0.625  8.875      0        0 
  precip  2000-12-22 -0.625  8.875      0        0 
  precip  2000-12-23 -0.625  8.875      0        0 
  precip  2000-12-24 -0.625  8.875      0        0 
  precip  2000-12-25 -0.625  8.875      0        0 
  precip  2000-12-26 -0.625  8.875      0        0 
  precip  2000-12-27 -0.625  8.875      0        0 
  precip  2000-12-28 -0.625  8.875      0        0 
  precip  2000-12-29 -0.625  8.875      0        0 
  precip  2000-12-30 -0.625  8.875      0        0 
  precip  2000-12-31 -0.625  8.875      0        0 
  precip  2001-01-01 -0.625  8.875      0        0 
  precip  2001-01-02 -0.625  8.875      0        0 
  precip  2001-01-03 -0.625  8.875      0        0 
  precip  2001-01-04 -0.625  8.875      0        0 
  precip  2001-01-05 -0.625  8.875      0        0 
  precip  2001-01-06 -0.625  8.875      0        0 
  precip  2001-01-07 -0.625  8.875      0        0 
  precip  2001-01-08 -0.625  8.875      0        0 
  precip  2001-01-09 -0.625  8.875      0        0 
  precip  2001-01-10 -0.625  8.875      0        0 
  precip  2001-01-11 -0.625  8.875      0        0 
  precip  2001-01-12 -0.625  8.875      0        0 
  precip  2001-01-13 -0.625  8.875      0        0 
  precip  2001-01-14 -0.625  8.875      0        0 
  precip  2001-01-15 -0.625  8.875      0        0 
  precip  2001-01-16 -0.625  8.875      0        0 
  precip  2001-01-17 -0.625  8.875      0        0 
  precip  2001-01-18 -0.625  8.875      0        0 
  precip  2001-01-19 -0.625  8.875      0        0 
  precip  2001-01-20 -0.625  8.875      0        0 
  precip  2001-01-21 -0.625  8.875      0        0 
  precip  2001-01-22 -0.625  8.875      0        0 
  precip  2001-01-23 -0.625  8.875      0        0 
  precip  2001-01-24 -0.625  8.875      0        0 
  precip  2001-01-25 -0.625  8.875      0        0 
  precip  2001-01-26 -0.625  8.875      0        0 
  precip  2001-01-27 -0.625  8.875      0        0 
  precip  2001-01-28 -0.625  8.875      0        0 
  precip  2001-01-29 -0.625  8.875      0        0 
  precip  2001-01-30 -0.625  8.875      0        0 
  precip  2001-01-31 -0.625  8.875      0        0 
  precip  2001-02-01 -0.625  8.875      0        0 
  precip  2001-02-02 -0.625  8.875      0        0 
  precip  2001-02-03 -0.625  8.875      0        0 
  precip  2001-02-04 -0.625  8.875      0        0 
  precip  2001-02-05 -0.625  8.875      0        0 
  precip  2001-02-06 -0.625  8.875      0        0 
  precip  2001-02-07 -0.625  8.875      0        0 
  precip  2001-02-08 -0.625  8.875      0        0 
  precip  2001-02-09 -0.625  8.875      0        0 
  precip  2001-02-10 -0.625  8.875      0        0 
  precip  2001-02-11 -0.625  8.875      0        0 
  precip  2001-02-12 -0.625  8.875      0        0 
  precip  2001-02-13 -0.625  8.875      0        0 
  precip  2001-02-14 -0.625  8.875      0        0 
  precip  2001-02-15 -0.625  8.875      0        0 
  precip  2001-02-16 -0.625  8.875      0        0 
  precip  2001-02-17 -0.625  8.875      0        0 
  precip  2001-02-18 -0.625  8.875      0        0 
  precip  2001-02-19 -0.625  8.875      0        0 
  precip  2001-02-20 -0.625  8.875      0        0 
  precip  2001-02-21 -0.625  8.875      0        0 
  precip  2001-02-22 -0.625  8.875      0        0 
  precip  2001-02-23 -0.625  8.875      0        0 
  precip  2001-02-24 -0.625  8.875      0        0 
  precip  2001-02-25 -0.625  8.875      0        0 
  precip  2001-02-26 -0.625  8.875      0        0 
  precip  2001-02-27 -0.625  8.875      0        0 
  precip  2001-02-28 -0.625  8.875      0        0 
  precip  2001-03-01 -0.625  8.875      0        0 
  precip  2001-03-02 -0.625  8.875      0        0 
  precip  2001-03-03 -0.625  8.875      0        0 
  precip  2001-03-04 -0.625  8.875      0        0 
  precip  2001-03-05 -0.625  8.875      0        0 
  precip  2001-03-06 -0.625  8.875      0        0 
  precip  2001-03-07 -0.625  8.875      0        0 
  precip  2001-03-08 -0.625  8.875      0        0 
  precip  2001-03-09 -0.625  8.875      0        0 
  precip  2001-03-10 -0.625  8.875      0        0 
  precip  2001-03-11 -0.625  8.875      0        0 
  precip  2001-03-12 -0.625  8.875      0        0 
  precip  2001-03-13 -0.625  8.875      0        0 
  precip  2001-03-14 -0.625  8.875      0 1.29887e-05 
  precip  2001-03-15 -0.625  8.875      0 8.74486e-05 
  precip  2001-03-16 -0.625  8.875      0        0 
  precip  2001-03-17 -0.625  8.875      0        0 
  precip  2001-03-18 -0.625  8.875      0        0 
  precip  2001-03-19 -0.625  8.875      0        0 
  precip  2001-03-20 -0.625  8.875      0 8.24331e-05 
  precip  2001-03-21 -0.625  8.875      0        0 
  precip  2001-03-22 -0.625  8.875      0 2.4177e-05 
  precip  2001-03-23 -0.625  8.875      0 2.82922e-06 
  precip  2001-03-24 -0.625  8.875      0        0 
  precip  2001-03-25 -0.625  8.875      0        0 
  precip  2001-03-26 -0.625  8.875      0 3.54938e-05 
  precip  2001-03-27 -0.625  8.875      0        0 
  precip  2001-03-28 -0.625  8.875      0        0 
  precip  2001-03-29 -0.625  8.875      0        0 
  precip  2001-03-30 -0.625  8.875      0 3.07356e-05 
  precip  2001-03-31 -0.625  8.875      0 0.000126672 
  precip  2001-04-01 -0.625  8.875      0 0.000106996 
  precip  2001-04-02 -0.625  8.875      0 5.90278e-05 
  precip  2001-04-03 -0.625  8.875      0        0 
  precip  2001-04-04 -0.625  8.875      0        0 
  precip  2001-04-05 -0.625  8.875      0        0 
  precip  2001-04-06 -0.625  8.875      0 0.000115484 
  precip  2001-04-07 -0.625  8.875      0        0 
  precip  2001-04-08 -0.625  8.875      0        0 
  precip  2001-04-09 -0.625  8.875      0        0 
  precip  2001-04-10 -0.625  8.875      0        0 
  precip  2001-04-11 -0.625  8.875      0 9.375e-05 
  precip  2001-04-12 -0.625  8.875      0        0 
  precip  2001-04-13 -0.625  8.875      0 9.42644e-05 
  precip  2001-04-14 -0.625  8.875      0 6.23714e-05 
  precip  2001-04-15 -0.625  8.875      0        0 
  precip  2001-04-16 -0.625  8.875      0 0.000106739 
  precip  2001-04-17 -0.625  8.875      0 0.000124228 
  precip  2001-04-18 -0.625  8.875      0        0 
  precip  2001-04-19 -0.625  8.875      0 8.51337e-05 
  precip  2001-04-20 -0.625  8.875      0        0 
  precip  2001-04-21 -0.625  8.875      0        0 
  precip  2001-04-22 -0.625  8.875      0        0 
  precip  2001-04-23 -0.625  8.875      0        0 
  precip  2001-04-24 -0.625  8.875      0        0 
  precip  2001-04-25 -0.625  8.875      0 0.000191615 
  precip  2001-04-26 -0.625  8.875      0 2.32767e-05 
  precip  2001-04-27 -0.625  8.875      0        0 
  precip  2001-04-28 -0.625  8.875      0        0 
  precip  2001-04-29 -0.625  8.875      0        0 
  precip  2001-04-30 -0.625  8.875      0 0.000121656 
  precip  2001-05-01 -0.625  8.875      0        0 
  precip  2001-05-02 -0.625  8.875      0        0 
  precip  2001-05-03 -0.625  8.875      0 0.00010481 
  precip  2001-05-04 -0.625  8.875      0 0.000114326 
  precip  2001-05-05 -0.625  8.875      0        0 
  precip  2001-05-06 -0.625  8.875      0        0 
  precip  2001-05-07 -0.625  8.875      0 7.60031e-05 
  precip  2001-05-08 -0.625  8.875      0 1.19599e-05 
  precip  2001-05-09 -0.625  8.875      0 0.000170782 
  precip  2001-05-10 -0.625  8.875      0 1.01595e-05 
  precip  2001-05-11 -0.625  8.875      0        0 
  precip  2001-05-12 -0.625  8.875      0 0.000109825 
  precip  2001-05-13 -0.625  8.875      0 0.000116512 
  precip  2001-05-14 -0.625  8.875      0 3.07356e-05 
  precip  2001-05-15 -0.625  8.875      0        0 
  precip  2001-05-16 -0.625  8.875      0 0.000118313 
  precip  2001-05-17 -0.625  8.875      0        0 
  precip  2001-05-18 -0.625  8.875      0        0 
  precip  2001-05-19 -0.625  8.875      0        0 
  precip  2001-05-20 -0.625  8.875      0 0.000106353 
  precip  2001-05-21 -0.625  8.875      0 2.09619e-05 
  precip  2001-05-22 -0.625  8.875      0        0 
  precip  2001-05-23 -0.625  8.875      0        0 
  precip  2001-05-24 -0.625  8.875      0        0 
  precip  2001-05-25 -0.625  8.875      0 0.000154321 
  precip  2001-05-26 -0.625  8.875      0 5.65844e-06 
  precip  2001-05-27 -0.625  8.875      0 0.000180556 
  precip  2001-05-28 -0.625  8.875      0 6.41718e-05 
  precip  2001-05-29 -0.625  8.875      0        0 
  precip  2001-05-30 -0.625  8.875      0 0.000134774 
